OFFENSE	0.924095094203949	888 0 3 2024-05-22 00:41 wollt ihr jetzt dass man illegale immigranten ins land lässt oder das man die situation in kontrolle bringt?
OTHER	0.5809124112129211	429 14 39 2021-08-05 16:12 Er ist aus der Türkei vor 25 Jahren gekommen. Klärt mich auf aber ist er nicht ein einfacher Immigrant wie jmd aus den USA und kei Asylsuchender wie ein Syrer?
OFFENSE	0.8496690988540649	2195 0 3 2024-05-19 16:21 Es muß sein der Grenzschutz! Daß Das die Wirtschaftsflüchtlinge nicht wollen,liegt auf der Hand, aber wir haben schon Soviele,die wir ernähren müssen...es reicht! Wer nicht im Mittelmeer sterben will,muß eben Zuhause bleiben!?
OTHER	0.9435787200927734	3223 0 0 2023-09-23 03:23 " Die Geduldeten können wir nicht abschieben " - klar, deshalb gibts ja auch Kettenduldung und vollen Bürgergeld und dann Kindergrundsicherung nach 18 Monaten !
OTHER	0.9935520887374878	748 0 1 2023-12-01 23:36 Interessant, wie man hier versucht, illegale Zuwanderung zu legitimieren.
OFFENSE	0.6399863362312317	251 4 2 2020-07-06 04:05 438 Idioten gefällt das auch noch,was in Deutschland los ist.Widerwärtig.
OTHER	0.9849038124084473	802 0 1 2019-07-22 16:40 Das ist die beste Idee die ein EU Land hatte
OTHER	0.703947901725769	341 0 0 2024-05-20 10:02 😂 ......oder noch schlimmer zu einem Deutschland....😂
OTHER	0.835147500038147	1561 2 0 2024-04-18 18:53 Warte mal. Die Expertin ist eine Ausländerin und die Politikerin für die Migration anscheinend auch eine Türkin kommt mir so vor als ob die sich gut intergrierenn konnten. Warum nicht alle so ??
OTHER	0.9769573211669922	95 0 0 2023-07-23 03:36 Ich bin aussiedler aus Russland bin seit 26 jahre in Deutschland. Arbeite seit 21jahren, hab aber noch immer keinen Ausweis. Daher die gerede dass es schon nach 8jahren mit deutscher Staatsbürger klappt das stimmt nicht
OTHER	0.7740309238433838	2514 0 0 2023-09-22 07:04 🙈🤌🤌 Es feht die Zeit hahahha🙈🤌seit 10Jahren passiert gar nichts, und jetzt fehlt die Zeit. 🤌 Diese Politiker müssen alle ersetzt werden, durch Menschen die wirklich was können.
OFFENSE	0.7743749022483826	617 0 5 2024-06-11 09:18 PUTINPLATTMACHEN!!! Danke für die Aufmerksamkeit.
OTHER	0.7883813977241516	1852 0 1 2023-09-22 11:50 Kann Fr. Faeser mal wen ausreden lassen? Ekelhaft.
OFFENSE	0.7474088668823242	1520 2 3 2022-12-30 14:44 Schweden ist nicht gefährlich! Wer das behauptet war nie da und ist anscheinend rassistisch veranlagt.
OTHER	0.9403818845748901	11 0 0 2024-04-17 17:27 Hallo WDR ihr schreibt immer das gleiche schon mal mit dem zug gefahren oder Abends ne Runde gedreht durch die düsseldorfer Altstadt . Eure Berichte sind einestig fertig seht ab mich Anzuschreiben ixh wähle AFD
OTHER	0.7470051646232605	2523 0 1 2020-01-25 01:05 He’s a liar, they said the same thing in the 50’s EUROPE WILL BE BLACK BY 2000 5% black population stfu
OTHER	0.6455748081207275	3861 0 0 2023-09-22 19:14 😢 Keine Ausländer mehr in unser Land 😢
OTHER	0.8625806570053101	252 0 0 2023-07-09 16:47 90 Prozent .. i glaub i speib
OTHER	0.8262795209884644	2468 2 0 2020-02-02 06:55 😂 Let’s say all muslims leave Germany. I would love to know who’s gonna work and boost your economy. Polish ? 😂 I wish to see that.
OTHER	0.9614772200584412	36 2 6 2022-06-16 09:47 Kurze korrektur bei 03:40 Das ist die Republik Kongo und nicht die Demokratische Republik Kongo welches Östlich von der Der Republik Kongo liegt und südlich der Zentral Afrikanischen Republik. Wobei man sagen muss bei der Republik Kongo ist es bei weitem nicht so schlimm wie in der Demokratischen Republik Kongo. Es sind aber 2 Verschiedene Länder
OFFENSE	0.826241672039032	782 0 0 2023-12-01 20:25 Wir brauchen Fachkräfte....das bedeutet Leute die perfekt Deutsch sprechen und fachgebildet sind und keine Socialturisten Was soll Polen sagen? Dort gibt es viel weniger Menschen aber dort die Menschen arbeiten und gibt es wenig Asylanten und Ausländer ausser Ukrainer...
OTHER	0.7181974649429321	45 1 0 2024-05-28 18:30 Deutsche auch ! Wären da nicht die Menschenhändler aus Deutschland .
OTHER	0.938407301902771	828 2 4 2023-12-01 17:37 Oder... Mal endlich was für Kinder, Geburten und Familien tun....
OTHER	0.9830766916275024	349 0 0 2022-07-15 10:32 Schwache Punkte bestehen immer keine wissentschaftliche Beweisen. "Die Leute, die ich kenne" z.B. statt "Eine Studie, indem 20.000 Menschen teilgenommen hat, zeigt, dass...".
OTHER	0.9801075458526611	6046 4 12 2022-05-24 15:27 Lol, wie die von Kreml bezahlten Trolle von der AfD das Video disliken ^^ Im Moment sind es noch 49 Dislikes. Ich hol mir mal Cola und Popcorn :D
OTHER	0.9783204793930054	5320 1 1 2022-05-24 19:03 🤷 Dann seid doch bitte so fair und veröffentlicht auch die geheimen Nachrichten der anderen Parteien. 🤷
OTHER	0.8876720070838928	2419 0 0 2024-06-05 12:26 Was diese Frau dort unterstellt, ist an Dreistigkeit nicht mehr zu übertreffen. Der Polizei eine unprofessionelle Vorgehensweise ohne irgend ein Background-Wissen zu haben, ist frech. Ich bin mir ziemlich sicher das Polizisten in Deutschland gut ausgebildet sind. Aber was genau sollten Sie in dieser Situation besser machen? Ich kann sagen wie das in Amerika abgelaufen wäre. Sie hätten sofort mit 2 bis 3 Polizisten drauf los geschossen ohne Warnung! Will man das hier? Möchte man eine Polizei die erst schiesst und dann redet? Ich glaube nicht. Die haben so gehandelt wie es die Gesetzgebung vorgibt. Und ein Polizist hat dafür mit seinem Leben bezahlt, weil man nicht sofort geschossen hat. Diese Frau hat an seriöse Debatten nicht mehr teilzunehmen. Das ist meine Meinung.
OFFENSE	0.7300689816474915	2799 0 0 2023-01-11 11:29 Nuhr sagte:"Wenn die Ideologie mit der Realität nicht übereinstimmt, ....dann muss die Realität geändert werden!" Und, das passiert massiv im besten Deutschland aller Zeiten! Die Realität wird so lange gebogen und verzerrt, bis es den rot-grünen Politikern passt! Wenn die Integration nicht funktioniert, wird nach mehr Sozialarbeitern gerufen! Wenn Ausländer kriminell sind, wurden sie von der Polizei provoziert! Wenn wenige Scheiße machen, sind alle Bürger schuld! Geht die Polizei dagegen in Berlin vor, sind diese Rassisten! Wenn die Polizei die Kriminellen einkassiert, lässt die rote Justiz diese wieder laufen. Wählt AfD und beendet dieses rot-grüne Chaos in Berlin!
OTHER	0.5119434595108032	2405 2 0 2024-06-05 12:30 Diese Distanzierungen von Stürzenberger von Frei und Mansour sind einfach nur peinlich. Hier wäre Solidarität angebracht. Stürzenberger separiert wie kaum ein anderer zwischen politischem Islam und Islam. Jetzt zu sagen er sei ein Islamhasser und "Ich mag den auch nicht" während er im Krankenhaus liegt ist respektlos.
OTHER	0.6245753765106201	2615 0 0 2023-01-11 12:52 Dieser „Soziologe“ redet sich im Kopf um Kragen um das Problem nicht beim Namen zu nennen. Sind wir doch mal ehrlich. Wir haben kein Integration Problem wir haben hauptsächlich ein Problem mit Migranten aus muslimischen Kulturkreisen. Es ist kein Rassismus Probleme zu nennen.
OTHER	0.5120975375175476	2230 0 0 2023-01-11 16:22 Herr Merz hat Recht . Wer was anderes sagt der Lügt sich selber in die Tasche . Sowas muss hier raus aus Deutschland.
